0.0	0	0.0
0.0	1	0.0024979173609870897
0.0	2	0.009966711079379187
0.0	3	0.02233175543719701
0.0	4	0.03946950299855745
0.0	5	0.06120871905481362
0.0	6	0.08733219254516084
0.0	7	0.11757890635775575
0.0	8	0.1516466453264173
0.0	9	0.1891950158646678
0.0	10	0.22984884706593012
0.0	11	0.27320193928721137
0.0	12	0.3188211227616632
0.0	13	0.3662505856877063
0.0	14	0.41501642854987947
0.0	15	0.46463139916614854
0.0	16	0.5145997611506444
0.0	17	0.5644222471477623
0.0	18	0.6136010473465435
0.0	19	0.6616447834317517
0.0	20	0.7080734182735712
0.0	21	0.7524230522999288
0.0	22	0.7942505586276729
0.0	23	0.833138010639912
0.0	24	0.8686968577706227
0.0	25	0.9005718077734668
0.0	26	0.9284443766844737
0.0	27	0.9520360710085306
0.0	28	0.971111170334329
0.0	29	0.9854790825747952
0.0	30	0.9949962483002227
0.0	31	0.9995675751366397
0.0	32	0.9991473878973766
0.0	33	0.9937398849544324
0.0	34	0.9833990962897305
0.0	35	0.9682283436453982
0.0	36	0.9483792081670734
0.0	37	0.9240500158552041
0.0	38	0.8954838559572085
0.0	39	0.8629661521000701
0.0	40	0.8268218104318059
0.1	0	0.010961721899165408
0.1	1	0.02456121088221377
0.1	2	0.04340987833625567
0.1	3	0.06731939460663149
0.1	4	0.09605086371020297
0.1	5	0.12931721030504797
0.1	6	0.1667860480523833
0.1	7	0.2080830007109884
0.1	8	0.2527954427808562
0.1	9	0.30047662232079303
0.1	10	0.3506501247461379
0.1	11	0.40281463300581194
0.1	12	0.4564489365765782
0.1	13	0.5110171392263014
0.1	14	0.5659740135119549
0.1	15	0.6207704485120039
0.1	16	0.6748589363612212
0.1	17	0.7276990427682942
0.1	18	0.7787628068566205
0.1	19	0.8275400163748657
0.1	20	0.8735433055691254
0.1	21	0.9163130247804362
0.1	22	0.955421833112228
0.1	23	0.9904789682793026
0.1	24	1.0211341509754195
0.1	25	1.0470810847483345
0.1	26	1.0680605164127053
0.1	27	1.083862826422219
0.1	28	1.0943301233188099
0.1	29	1.0993578213319157
0.1	30	1.0988956853649254
0.1	31	1.0929483329276595
0.1	32	1.0815751879997375
0.1	33	1.0648898872858177
0.1	34	1.043059144795206
0.1	35	1.0163010860905848
0.1	36	0.9848830688494925
0.1	37	0.9491190115147864
0.1	38	0.9093662567253292
0.1	39	0.8660220008664636
0.1	40	0.8195193254150249
0.2	0	0.047310882746094525
0.2	1	0.07336901430825636
0.2	2	0.10468242079497345
0.2	3	0.14093822899946626
0.2	4	0.18177418287073266
0.2	5	0.22678226305626237
0.2	6	0.2755127636965348
0.2	7	0.32747878573731465
0.2	8	0.38216110186405305
0.2	9	0.4390133444495822
0.2	10	0.4974674646788404
0.2	11	0.5569394083048603
0.2	12	0.6168349513257414
0.2	13	0.6765556372744531
0.2	14	0.73550475679803
0.2	15	0.7930933097801811
0.2	16	0.8487458904357531
0.2	17	0.901906436575133
0.2	18	0.9520437855938363
0.2	19	0.998656981673672
0.2	20	1.041280281167685
0.2	21	1.0794878061567201
0.2	22	1.1128977996808158
0.2	23	1.1411764401285547
0.2	24	1.164041176672259
0.2	25	1.1812635524224608
0.2	26	1.1926714870936246
0.2	27	1.1981509963734782
0.2	28	1.1976473308165818
0.2	29	1.1911655228826907
0.2	30	1.1787703366540794
0.2	31	1.1605856207342402
