0.0	0.9995675751366397
0.01	0.9999664029719469
0.02	0.9999152947912991
0.03	0.9994142965886093
0.04	0.9984638592284434
0.05	0.9970648380402731
0.06	0.9952184920487366
0.07	0.9929264828406015
0.08	0.9901908730694494
0.09	0.9870141245994261
0.1	0.9833990962897304
0.11	0.9793490414218342
0.12	0.9748676047717482
0.13	0.969958819329969
0.14	0.9646271026720616
0.15	0.958877252983138
0.16	0.9527144447398148
0.17	0.946144224053534
0.18	0.9391725036794369
0.19	0.9318055576952831
0.2	0.9240500158552041
0.21	0.9159128576233728
0.22	0.9074014058929561
0.23	0.8985233203960059
0.24	0.8892865908102161
0.25	0.879699529568754
0.26	0.8697707643796293
0.27	0.8595092304613405
0.28	0.8489241625017817
0.29	0.838025086347646
0.3	0.8268218104318059
0.31	0.8153244169463876
0.32	0.8035432527694772
0.33	0.7914889201536295
0.34	0.779172267184555
0.35	0.7666043780185772
0.36	0.7537965629076386
0.37	0.7407603480208369
0.38	0.7275074650716523
0.39	0.714049840760197
0.4	0.7003995860399873
0.41	0.6865689852189087
0.42	0.6725704849041616
0.43	0.6584166828011588
0.44	0.6441203163764408
0.45	0.629694251394813
0.46	0.6151514703410293
0.47	0.6005050607364302
0.48	0.5857682033610558
0.49	0.5709541603918367
0.5	0.5560762634675275
0.51	0.5411479016911311
0.52	0.526182509580613
0.53	0.5111935549787385
0.54	0.4961945269329256
0.55	0.48119892355601174
0.56	0.4662202398788624
0.57	0.4512719557057567
0.58	0.4363675234834719
0.59	0.4215203561949883
0.6	0.4067438152887121
0.61	0.3920511986540729
0.62	0.37745572865431914
0.63	0.36297054022728625
0.64	0.34860866906483823
0.65	0.33438303988162277
0.66	0.3203064547837051
0.67	0.3063915817475314
0.68	0.2926509432196087
0.69	0.2790969048471473
0.7	0.26574166434981183
0.71	0.25259724054259747
0.72	0.23967546251971028
0.73	0.22698795900917584
0.74	0.2145461479077732
0.75	0.20236122600569695
0.76	0.19044415891020033
0.77	0.1788056711772928
0.78	0.16745623666035891
0.79	0.1564060690843994
0.8	0.14566511285437
0.81	0.135243034105884
0.82	0.1251492120063461
0.83	0.11539273031433367
0.84	0.10598236920482618
0.85	0.09692659736764214
0.86	0.08823356438618901
0.87	0.07991109340338748
0.88	0.07196667408137236
0.89	0.06440745586130148
0.9	0.05724024152934032
0.91	0.05047148109461608
0.92	0.04410726598464171
0.93	0.03815332356344481
0.94	0.032615011977325525
0.95	0.027497315332886407
0.96	0.022804839211672978
0.97	0.01854180652546228
0.98	0.014712053715925377
0.99	0.0113190273020905
1.0	0.008365780778707754
