   0.0000000000000000        0.0000000000000000     
  0.49000000000000027        2.2791387962906189
  0.99000000000000066        1.2333047051381958
   1.4900000000000011        3.7084677462825390
   1.9900000000000015        8.8099362041085626
   2.4899999999999909        1.8417121552029307
   2.9899999999999802        3.5501818868846595
   3.4899999999999696        6.4640891707279774
   3.9899999999999589        1.1270410890421346
   4.4899999999999487        1.8974364886145437
   4.9899999999999380        3.1010142673810968
   5.4899999999999274        4.9372968582430725
   5.9899999999999167        7.6767949867021331
   6.4899999999999061        1.1676650236734153
   6.9899999999998954        1.7395399271937326
   7.4899999999998847        2.5404530857160558
   7.9899999999998741        3.6393581633686904
   8.4899999999998634        5.1165226437103176
   8.9899999999998528        7.0616517891662266
   9.4899999999998421        9.5703341053457685
   9.9899999999998315        1.2738614304102580
   10.489999999999821        1.6655669998897568
   10.989999999999810        2.1394885227970140
   11.489999999999799        2.7003938415686556
   11.989999999999789        3.3494651439605462
   12.489999999999778        9.0833804031191297E-100
