   0.0000000000000000        0.0000000000000000     
  0.49000000000000027        1.5970835892672380E-015
  0.99000000000000066        2.8577341154761278E-014
   1.4900000000000011        1.5179731089189102E-013
   1.9900000000000015        5.0078126087495021E-013
   2.4899999999999909        1.2874982858874612E-012
   2.9899999999999802        2.8445351094784376E-012
   3.4899999999999696        5.6846112872718087E-012
   3.9899999999999589        1.0601538553106741E-011
   4.4899999999999487        1.8823730135941729E-011
   4.9899999999999380        3.2243488503426341E-011
   5.4899999999999274        5.3826207537639401E-011
   5.9899999999999167        8.8101128943378373E-011
   6.4899999999999061        1.4156782477153831E-010
   6.9899999999998954        2.2322033873693586E-010
   7.4899999999998847        3.4527876541651232E-010
   7.9899999999998741        5.2418900951023862E-010
   8.4899999999998634        7.8118816344911882E-010
   8.9899999999998528        1.1426889711161746E-009
   9.4899999999998421        1.6405410063665746E-009
   9.9899999999998315        2.3125708157414066E-009
   10.489999999999821        3.2009492769798071E-009
   10.989999999999810        4.3522060413883469E-009
   11.489999999999799        5.8193918245967398E-009
   11.989999999999789        7.6581531911805960E-009
   12.489999999999778        9.9218291670774750E-009
   12.989999999999768        1.2661709842810587E-008
   13.489999999999757        1.5922817151844123E-008
   13.989999999999746        1.9740967867060562E-008
   14.489999999999736        2.4142226230788666E-008
   14.989999999999725        2.9131911451197756E-008
   15.489999999999714        3.4700136193512489E-008
   15.989999999999704        4.0816782386463968E-008
   16.489999999999778        4.7430712584462498E-008
   16.989999999999856        5.4473162349630424E-008
   17.489999999999934        6.1860092442591698E-008
   17.990000000000013        6.9494302769132965E-008
   18.490000000000091        7.7272687922069448E-008
   18.990000000000169        8.5083303918776528E-008
   19.490000000000247        9.2821561561744579E-008
   19.990000000000325        1.0039311537512704E-007
   20.490000000000403        1.0771091467950318E-007
   20.990000000000482        1.1470261607175654E-007
   21.490000000000560        1.2131297659998540E-007
   21.990000000000638        1.2750448065888136E-007
   22.490000000000716        1.3325922552411427E-007
   22.990000000000794        1.3857211613231446E-007
   23.490000000000872        1.4345189924465349E-007
   23.990000000000951        1.4791876622658710E-007
   24.490000000001029        1.5200113972820819E-007
   24.990000000001107        1.5573166915018593E-007
   25.490000000001185        1.5914485963993652E-007
   25.990000000001263        1.6227639515267924E-007
   26.490000000001341        1.6516039935148593E-007
   26.990000000001420        1.6782784953076084E-007
   27.490000000001498        1.7030684707612112E-007
   27.990000000001576        1.7261851122944351E-007
   28.490000000001654        1.7478041502607181E-007
   28.990000000001732        1.7680564731508532E-007
   29.490000000001810        1.7870252302014803E-007
   29.990000000001888        1.8047573024088890E-007
   30.490000000001967        1.8212699987858339E-007
   30.990000000002045        1.8365583586341411E-007
